2023-07-08 13:17:30,442 INFO  - Initialize application (at simulation time 8.000,000,000 s)
2023-07-08 13:17:30,649 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513045,lon=13.329920,alt=0.00} (at simulation time 79.700,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513044,lon=13.330516,alt=0.00} (at simulation time 79.700,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513042,lon=13.330418,alt=0.00} (at simulation time 79.700,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513036,lon=13.330418,alt=0.00} (at simulation time 79.700,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 79.700,400,000 s)
2023-07-08 13:17:30,649 INFO  - VEHICLE:veh_0 (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513045,lon=13.329920,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513040,lon=13.330244,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513043,lon=13.330418,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513036,lon=13.330418,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 79.800,400,000 s)
2023-07-08 13:17:30,649 INFO  - VEHICLE:veh_0 (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513045,lon=13.329920,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513045,lon=13.330408,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513044,lon=13.330418,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513035,lon=13.330418,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,649 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 79.901,400,000 s)
2023-07-08 13:17:30,654 INFO  - VEHICLE:veh_0 (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513042,lon=13.330242,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513049,lon=13.330418,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513030,lon=13.330418,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.001,900,000 s)
2023-07-08 13:17:30,654 INFO  - VEHICLE:veh_0 (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513050,lon=13.330420,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513054,lon=13.330418,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513025,lon=13.330418,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.102,400,000 s)
2023-07-08 13:17:30,654 INFO  - VEHICLE:veh_0 (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513053,lon=13.330422,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513045,lon=13.330418,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513034,lon=13.330418,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.202,400,000 s)
2023-07-08 13:17:30,654 INFO  - VEHICLE:veh_0 (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513042,lon=13.330276,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513054,lon=13.330418,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513025,lon=13.330418,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,654 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.300,400,000 s)
2023-07-08 13:17:30,655 INFO  - VEHICLE:veh_0 (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513053,lon=13.330268,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513049,lon=13.330418,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513030,lon=13.330418,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.400,900,000 s)
2023-07-08 13:17:30,655 INFO  - VEHICLE:veh_0 (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513045,lon=13.330368,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513043,lon=13.330418,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513036,lon=13.330418,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.500,400,000 s)
2023-07-08 13:17:30,655 INFO  - VEHICLE:veh_0 (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513042,lon=13.330307,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513044,lon=13.330418,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513035,lon=13.330418,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.601,400,000 s)
2023-07-08 13:17:30,655 INFO  - VEHICLE:veh_0 (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513048,lon=13.330367,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513050,lon=13.330418,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513029,lon=13.330418,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.700,900,000 s)
2023-07-08 13:17:30,655 INFO  - VEHICLE:veh_0 (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513052,lon=13.330322,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513046,lon=13.330418,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513032,lon=13.330418,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,655 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.802,400,000 s)
2023-07-08 13:17:30,656 INFO  - VEHICLE:veh_0 (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330033,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513053,lon=13.330386,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513044,lon=13.330418,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513035,lon=13.330418,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,656 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 80.900,900,000 s)
2023-07-08 13:17:30,657 INFO  - VEHICLE:veh_0 (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513059,lon=13.330242,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513045,lon=13.330418,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513034,lon=13.330418,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.001,400,000 s)
2023-07-08 13:17:30,657 INFO  - VEHICLE:veh_0 (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513042,lon=13.330310,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513051,lon=13.330418,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513028,lon=13.330418,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.100,400,000 s)
2023-07-08 13:17:30,657 INFO  - VEHICLE:veh_0 (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,657 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,657 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513042,lon=13.330313,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513044,lon=13.330418,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,657 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513035,lon=13.330418,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.200,400,000 s)
2023-07-08 13:17:30,658 INFO  - VEHICLE:veh_0 (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513054,lon=13.330239,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513046,lon=13.330418,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513033,lon=13.330418,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.301,900,000 s)
2023-07-08 13:17:30,658 INFO  - VEHICLE:veh_0 (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513058,lon=13.330351,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513052,lon=13.330418,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513027,lon=13.330418,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.402,400,000 s)
2023-07-08 13:17:30,658 INFO  - VEHICLE:veh_0 (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513059,lon=13.330296,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513059,lon=13.330418,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513020,lon=13.330418,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.501,900,000 s)
2023-07-08 13:17:30,658 INFO  - VEHICLE:veh_0 (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513046,lon=13.330276,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513041,lon=13.330418,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513038,lon=13.330418,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.600,900,000 s)
2023-07-08 13:17:30,658 INFO  - VEHICLE:veh_0 (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513046,lon=13.330270,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513056,lon=13.330418,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513023,lon=13.330418,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.701,400,000 s)
2023-07-08 13:17:30,659 INFO  - VEHICLE:veh_0 (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513041,lon=13.330279,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513043,lon=13.330418,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513035,lon=13.330418,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.800,400,000 s)
2023-07-08 13:17:30,659 INFO  - VEHICLE:veh_0 (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513061,lon=13.330111,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513040,lon=13.330357,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513055,lon=13.330418,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513024,lon=13.330418,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,659 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 81.902,400,000 s)
2023-07-08 13:17:30,660 INFO  - VEHICLE:veh_0 (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513064,lon=13.330151,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513041,lon=13.330272,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513062,lon=13.330418,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.513017,lon=13.330418,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.513081,lon=13.330418,alt=0.00} (at simulation time 82.001,900,000 s)
2023-07-08 13:17:30,660 INFO  - VEHICLE:veh_0 (at simulation time 82.101,400,000 s)
2023-07-08 13:17:30,661 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330235,alt=0.00} (at simulation time 82.101,400,000 s)
2023-07-08 13:17:30,661 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.513064,lon=13.330151,alt=0.00} (at simulation time 82.101,400,000 s)
2023-07-08 13:17:30,661 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.513046,lon=13.330243,alt=0.00} (at simulation time 82.101,400,000 s)
2023-07-08 13:17:30,661 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.513048,lon=13.330418,alt=0.00} (at simulation time 82.101,400,000 s)
