2023-06-19 20:49:34,848 INFO  - Initialize application (at simulation time 8.000,000,000 s)
2023-06-19 20:49:35,148 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.453,268,558 s)
2023-06-19 20:49:35,152 INFO  - VEHICLE:veh_0 (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - GEOLOCATION:GeoPoint{lat=52.512351,lon=13.319919,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512228,lon=13.318585,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512378,lon=13.319990,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512458,lon=13.320102,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512244,lon=13.320102,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,152 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.574,972,301 s)
2023-06-19 20:49:35,155 INFO  - VEHICLE:veh_0 (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - GEOLOCATION:GeoPoint{lat=52.512351,lon=13.319919,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512228,lon=13.318585,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512361,lon=13.320455,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512358,lon=13.320102,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512344,lon=13.320102,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,155 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.680,253,741 s)
2023-06-19 20:49:35,157 INFO  - VEHICLE:veh_0 (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - GEOLOCATION:GeoPoint{lat=52.512351,lon=13.319919,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512228,lon=13.318585,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512472,lon=13.320196,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512467,lon=13.320102,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512235,lon=13.320102,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,157 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.732,384,609 s)
2023-06-19 20:49:35,164 INFO  - VEHICLE:veh_0 (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - GEOLOCATION:GeoPoint{lat=52.512351,lon=13.319919,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512228,lon=13.318585,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512390,lon=13.321126,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512453,lon=13.320102,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512249,lon=13.320102,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,164 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.893,065,861 s)
2023-06-19 20:49:35,167 INFO  - VEHICLE:veh_0 (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,167 INFO  - GEOLOCATION:GeoPoint{lat=52.512351,lon=13.319919,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,167 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512228,lon=13.318585,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,167 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512380,lon=13.320100,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,167 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512408,lon=13.320102,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,167 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512294,lon=13.320102,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,168 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512393,lon=13.320102,alt=0.00} (at simulation time 15.983,929,348 s)
2023-06-19 20:49:35,171 INFO  - VEHICLE:veh_0 (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512381,lon=13.320918,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512437,lon=13.320301,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512293,lon=13.320301,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,171 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.073,502,805 s)
2023-06-19 20:49:35,173 INFO  - VEHICLE:veh_0 (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512412,lon=13.321073,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512451,lon=13.320301,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512279,lon=13.320301,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,173 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.113,253,456 s)
2023-06-19 20:49:35,178 INFO  - VEHICLE:veh_0 (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512482,lon=13.320423,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512415,lon=13.320301,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512315,lon=13.320301,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,178 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.213,860,520 s)
2023-06-19 20:49:35,181 INFO  - VEHICLE:veh_0 (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512460,lon=13.320349,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512425,lon=13.320301,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512305,lon=13.320301,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,181 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.355,949,269 s)
2023-06-19 20:49:35,183 INFO  - VEHICLE:veh_0 (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512403,lon=13.320120,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512436,lon=13.320301,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512294,lon=13.320301,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,183 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.403,261,482 s)
2023-06-19 20:49:35,187 INFO  - VEHICLE:veh_0 (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512397,lon=13.320834,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512395,lon=13.320301,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512335,lon=13.320301,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,187 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.512,618,594 s)
2023-06-19 20:49:35,190 INFO  - VEHICLE:veh_0 (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512483,lon=13.320577,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512416,lon=13.320301,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512314,lon=13.320301,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,190 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.689,399,048 s)
2023-06-19 20:49:35,192 INFO  - VEHICLE:veh_0 (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512459,lon=13.320191,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512423,lon=13.320301,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512307,lon=13.320301,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,192 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.773,013,645 s)
2023-06-19 20:49:35,195 INFO  - VEHICLE:veh_0 (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512397,lon=13.321349,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512458,lon=13.320301,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512272,lon=13.320301,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,196 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.880,530,566 s)
2023-06-19 20:49:35,197 INFO  - VEHICLE:veh_0 (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - GEOLOCATION:GeoPoint{lat=52.512365,lon=13.320118,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512242,lon=13.318785,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512426,lon=13.320928,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512369,lon=13.320301,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512362,lon=13.320301,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,197 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512407,lon=13.320301,alt=0.00} (at simulation time 16.916,625,066 s)
2023-06-19 20:49:35,202 INFO  - VEHICLE:veh_0 (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,202 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,202 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,202 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512446,lon=13.321388,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,202 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512431,lon=13.320500,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,203 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512328,lon=13.320500,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,203 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.000,977,299 s)
2023-06-19 20:49:35,206 INFO  - VEHICLE:veh_0 (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512430,lon=13.321358,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512433,lon=13.320500,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512326,lon=13.320500,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,207 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.186,989,929 s)
2023-06-19 20:49:35,208 INFO  - VEHICLE:veh_0 (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,208 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,208 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,209 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512405,lon=13.320579,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,209 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512451,lon=13.320500,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,209 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512307,lon=13.320500,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,209 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.211,686,508 s)
2023-06-19 20:49:35,213 INFO  - VEHICLE:veh_0 (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512428,lon=13.321053,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512412,lon=13.320500,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512347,lon=13.320500,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,213 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.365,562,649 s)
2023-06-19 20:49:35,215 INFO  - VEHICLE:veh_0 (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,215 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,216 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,216 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512402,lon=13.320548,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,216 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512413,lon=13.320500,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,216 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512346,lon=13.320500,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,216 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.464,683,881 s)
2023-06-19 20:49:35,218 INFO  - VEHICLE:veh_0 (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512392,lon=13.321559,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512404,lon=13.320500,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512354,lon=13.320500,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,218 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.558,115,273 s)
2023-06-19 20:49:35,221 INFO  - VEHICLE:veh_0 (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512449,lon=13.321139,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512337,lon=13.320500,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,221 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.682,189,160 s)
2023-06-19 20:49:35,224 INFO  - VEHICLE:veh_0 (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,224 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,224 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,224 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512441,lon=13.320557,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,224 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512435,lon=13.320500,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,224 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512323,lon=13.320500,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,225 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.771,146,658 s)
2023-06-19 20:49:35,227 INFO  - VEHICLE:veh_0 (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - FORGED RANDOM EUCLIDIAN GEOLOCATION: GeoPoint{lat=52.512426,lon=13.320830,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - FORGED RANDOM GEOLOCATION UPPER: GeoPoint{lat=52.512387,lon=13.320500,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - FORGED RANDOM GEOLOCATION LOWER: GeoPoint{lat=52.512372,lon=13.320500,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,227 INFO  - FORGED SIDE GEOLOCATION: GeoPoint{lat=52.512421,lon=13.320500,alt=0.00} (at simulation time 17.842,267,913 s)
2023-06-19 20:49:35,230 INFO  - VEHICLE:veh_0 (at simulation time 17.926,405,944 s)
2023-06-19 20:49:35,230 INFO  - GEOLOCATION:GeoPoint{lat=52.512379,lon=13.320317,alt=0.00} (at simulation time 17.926,405,944 s)
2023-06-19 20:49:35,230 INFO  - REAL GEOLOCATION: GeoPoint{lat=52.512285,lon=13.318987,alt=0.00} (at simulation time 17.926,405,944 s)
